index,product_id,prediction
69000,51qoQzTdjcL.jpg,1500 watt
69001,51qoXjthIeL.jpg,31.50 inches
69002,51qoc+LO4lL.jpg,150 centimetre
69003,51qoh3AjzsL.jpg,26 centimetre
69004,51qojs1UPnL.jpg,94 gram
69005,51qokRhlHzL.jpg,11
69006,51qokRhlHzL.jpg,11
69007,51qornk3lxL.jpg,1.62 m
69008,51qp0O91-DL.jpg,67
69009,51qp10Y0P1L.jpg,9
69010,51qpHbot9dL.jpg,108 inch
69011,51qpUg0PqSL.jpg,17 inch
69012,51qpVo7I9rL.jpg,24 volt
69013,51qpVo7I9rL.jpg,9 watt
69014,51qpZtJhGtL.jpg,9 -
69015,51qphf4X94L.jpg,4
69016,51qphf4X94L.jpg,4
69017,51qpo967JPL.jpg,4.6 centimetre
69018,51qpo967JPL.jpg,15.5 centimetre
69019,51qpsEObdqL.jpg,7.5 centimetre
69020,51qpx0oEA5L.jpg,18 volt
69021,51qqI1HF0OL.jpg,1500 millimetre
69022,51qqTCorCWS.jpg,10 gram
69023,51qqTCorCWS.jpg,10 gram
69024,51qqX0J7SAL.jpg,3.7 volt
69025,51qqddlOVAL.jpg,2 inch
69026,51qqddlOVAL.jpg,2 inch
69027,51qqrIlHTnL.jpg,84 cm (
69028,51qqvxsHiTL.jpg,14 centimetre
69029,51qqwMMWqeL.jpg,32 centimetre
69030,51qqxR-BDOL.jpg,64.7 millimetre
69031,51qr6Bx4SxL.jpg,10 centimetre
69032,51qrQvFbszL.jpg,1.77 inch
69033,51qrQvFbszL.jpg,5 .
69034,51qrR-xuTML.jpg,60 gram
69035,51qrR-xuTML.jpg,40 millimetre
69036,51qrR-xuTML.jpg,10 gram
69037,51qrVBXZVGL.jpg,30
69038,51qrVBXZVGL.jpg,70
69039,51qrduYzYSL.jpg,10 gram
69040,51qriTVxmuL.jpg,200 -
69041,51qriTVxmuL.jpg,800 watt
69042,51qrkFG4MCL.jpg,11.39 kilogram
69043,51qrq8YLV6L.jpg,9 centimetre
69044,51qrq8YLV6L.jpg,9
69045,51qrq8YLV6L.jpg,6 centimetre
69046,51qs2xJwWFL.jpg,10 gram
69047,51qs5z+D2lL.jpg,31 centimetre
69048,51qs5z+D2lL.jpg,31
69049,51qsBlLqFpL.jpg,19 centimetre
69050,51qsFKg2STL.jpg,6.9 inch
69051,51qsFKg2STL.jpg,9.8 inch
69052,51qsIMNW96L.jpg,19 centimetre
69053,51qsT4kZujL.jpg,49 inch
69054,51qsT4kZujL.jpg,45 centimetre
69055,51qsh9pzIWL.jpg,9 .
69056,51qsh9pzIWL.jpg,9 .
69057,51qslU-SF2L.jpg,62 centimetre
69058,51qsxXcCwdL.jpg,129 centimetre
69059,51qsyu8sZIL.jpg,32 centimetre
69060,51qt+7VVZ4L.jpg,10 volt
69061,51qt-gmieQL.jpg,16 .
69062,51qt-gmieQL.jpg,16 .
69063,51qt8hWKmkL.jpg,5 inch
69064,51qt8hWKmkL.jpg,9 centimetre
69065,51qtDQ-NXFL.jpg,18.5 centimetre
69066,51qtDQ-NXFL.jpg,18.5 centimetre
69067,51qtM4b2xcL.jpg,10 .
69068,51qtVKqHZTL.jpg,10 millimetre
69069,51qtZrHOG7L.jpg,20
69070,51qtZrHOG7L.jpg,20
69071,51qthKZIFLL.jpg,46 centimetre
69072,51qthKZIFLL.jpg,3.54 inch
69073,51qtmk+6lNL.jpg,13
69074,51qtqxX0lEL.jpg,45
69075,51qtqxX0lEL.jpg,45 centimetre
69076,51qtr+O1yEL.jpg,7 centimetre
69077,51qtr+O1yEL.jpg,1.38 inch
69078,51qttzemWGL.jpg,10
69079,51qttzemWGL.jpg,8
69080,51qu6zxKjcL.jpg,3.35 inch
69081,51qu8ZeGHgS.jpg,44 centimetre
69082,51quGZDL15L.jpg,29 centimetre
69083,51quGZDL15L.jpg,29 centimetre
69084,51quOuW58NL.jpg,10 gram
69085,51quUHRjQ1L.jpg,2.36 inch
69086,51quUHRjQ1L.jpg,6 centimetre
69087,51quurPTHWL.jpg,16 ounce
69088,51quxjyMcTL.jpg,12 ounce
69089,51qv--JnvOL.jpg,10 gram
69090,51qv6xNg-FS.jpg,3.8 centimetre
69091,51qvAKZUySL.jpg,8.1 inch
69092,51qvAKZUySL.jpg,5.7 inch
69093,51qvAwCJ7VL.jpg,3 -
69094,51qvStTaH4L.jpg,5 volt
69095,51qvUctZ2GL.jpg,14 centimetre
69096,51qvUm2JhVL.jpg,10 gram
69097,51qvUqJqJFL.jpg,30 centimetre
69098,51qvi766+bL.jpg,3 .
69099,51qvi766+bL.jpg,15 centimetre
