index,product_id,prediction
53700,51a4nOWsaTL.jpg,220
53701,51a4uV7ztrL.jpg,4 
53702,51a4uV7ztrL.jpg,4 
53703,51a50vxiZtL.jpg,4 .
53704,51a50vxiZtL.jpg,4 .
53705,51a53gUxpLL.jpg,9.7 centimetre
53706,51a53gUxpLL.jpg,7.6 centimetre
53707,51a53yzxLLL.jpg,2.15 kilogram
53708,51a5A-9dGmL.jpg,8 inch
53709,51a5RXbmTsL.jpg,4
53710,51a5SsNOn3L.jpg,20 centimetre
53711,51a5SsNOn3L.jpg,7 .
53712,51a5SsNOn3L.jpg,7 .
53713,51a5U-w8rLL.jpg,80 centimetre
53714,51a5U-w8rLL.jpg,80 centimetre
53715,51a5iZlWx9L.jpg,130 inch
53716,51a5w9+E69L.jpg,1 .
53717,51a64bWE8QL.jpg,6 ft
53718,51a6AZsCLmL.jpg,9 centimetre
53719,51a6GF0aMAS.jpg,0.5 ounce
53720,51a6JALhmqL.jpg,6.7 centimetre
53721,51a6Jx-+cIL.jpg,5.5 centimetre
53722,51a6Jx-+cIL.jpg,21 centimetre
53723,51a6KLHLFWL.jpg,7
53724,51a6KLHLFWL.jpg,4
53725,51a6P-iIjhL.jpg,14 centimetre
53726,51a6P-iIjhL.jpg,3.15 inch
53727,51a6b7oav1L.jpg,28.5 centimetre
53728,51a6b7oav1L.jpg,28.5 centimetre
53729,51a6nWrlLyL.jpg,72
53730,51a6nWrlLyL.jpg,84
53731,51a6xe5wypL.jpg,3.54 inch
53732,51a6xe5wypL.jpg,3.54 inch
53733,51a6ygFjfQL.jpg,20.5 centimetre
53734,51a6ygFjfQL.jpg,13 centimetre
53735,51a6zWQg2XL.jpg,2 inch
53736,51a6zy9+iWL.jpg,170
53737,51a6zy9+iWL.jpg,205
53738,51a71dniwYL.jpg,40 centimetre
53739,51a71dniwYL.jpg,40 centimetre
53740,51a71dniwYL.jpg,40 centimetre
53741,51a72KR57SL.jpg,40 centimetre
53742,51a72KR57SL.jpg,40 centimetre
53743,51a72KR57SL.jpg,40 centimetre
53744,51a76l9kxxL.jpg,13
53745,51a78ENgLmL.jpg,295 millimetre
53746,51a78ENgLmL.jpg,140 millimetre
53747,51a7AWxU3dL.jpg,440 lbs
53748,51a7AWxU3dL.jpg,80 lbs
53749,51a7DsGBEPL.jpg,425 gram
53750,51a7ERn625L.jpg,10 gram
53751,51a7EbhZETL.jpg,100 -
53752,51a7FVVjC6L.jpg,85 millimetre
53753,51a7FVVjC6L.jpg,54 millimetre
53754,51a7WgWso-L.jpg,14 centimetre
53755,51a7bPUnKvL.jpg,10 gram
53756,51a7h2dCfdL.jpg,2.6 inch
53757,51a7nf1L3gS.jpg,190
53758,51a7o4JdeRL.jpg,330
53759,51a7s2S+-IL.jpg,3 centimetre
53760,51a7s2S+-IL.jpg,3 centimetre
53761,51a8092WQ7L.jpg,44.19 inches
53762,51a826jMsAL.jpg,50
53763,51a826jMsAL.jpg,10 gram
53764,51a826jMsAL.jpg,12 volt
53765,51a8CpWQ1uL.jpg,3 watt
53766,51a8CpWQ1uL.jpg,10 gram
53767,51a8CpWQ1uL.jpg,12 volt
53768,51a8UXCca5L.jpg,10.83 millimetre
53769,51a8UrDuk9L.jpg,150 lbs
53770,51a8deQOeRL.jpg,7 centimetre
53771,51a8deQOeRL.jpg,15 centimetre
53772,51a8gNnFoeL.jpg,30 inch
53773,51a8lLm1BEL.jpg,4.6 ounce
53774,51a8m8l8goL.jpg,110 centimetre
53775,51a8m8l8goL.jpg,3 inch
53776,51a8mTUJ28S.jpg,21
53777,51a8mTUJ28S.jpg,21
53778,51a91sHDeqL.jpg,20 centimetre
53779,51a91sHDeqL.jpg,10 gram
53780,51a91sHDeqL.jpg,10 gram
53781,51a94Byk2LL.jpg,75 millimetre
53782,51a94Byk2LL.jpg,27
53783,51a9AczktSL.jpg,5.25 inch
53784,51a9K7A8EAL.jpg,6 centimetre
53785,51a9K7A8EAL.jpg,6 centimetre
53786,51a9RsDYWgL.jpg,4.23 ounce
53787,51a9fjEituL.jpg,17 centimetre
53788,51a9m4E0tLL.jpg,2.7 centimetre
53789,51a9pvjoImS.jpg,g
53790,51a9sqAEw-L.jpg,35.4 inch
53791,51a9sqAEw-L.jpg,35.4 in /
53792,51a9uJgCJeL.jpg,265 millimetre
53793,51a9w1bhlQL.jpg,12 centimetre
53794,51a9w1bhlQL.jpg,12 centimetre
53795,51a9yJPZHdL.jpg,196 gram
53796,51a9yPFwb9L.jpg,37 millimetre
53797,51a9yPFwb9L.jpg,37 millimetre
53798,51a9zGEB0mL.jpg,0.15 a
53799,51a9zGEB0mL.jpg,5 volt
