index,product_id,prediction
91100,616AeGZmD7L.jpg,340 millimetre
91101,616AeGZmD7L.jpg,150 millimetre
91102,616AnLdzSLL.jpg,13.5 centimetre
91103,616Anrd6fXL.jpg,14 centimetre
91104,616Anrd6fXL.jpg,21 centimetre
91105,616AqOFeBKL.jpg,15 centimetre
91106,616AtHpiHJL.jpg,75 centimetre
91107,616AtHpiHJL.jpg,93 centimetre
91108,616Ay4spKcL.jpg,86 centimetre
91109,616Ay4spKcL.jpg,86 centimetre
91110,616AyDkB2RL.jpg,1 /
91111,616AyDkB2RL.jpg,82
91112,616B149j4KL.jpg,10 centimetre
91113,616B149j4KL.jpg,5.3 in/
91114,616BB+6Qr2L.jpg,92 centimetre
91115,616BCOfdNrL.jpg,10 gram
91116,616BDS82UPL.jpg,7.5 inch
91117,616BDvs4RIL.jpg,16
91118,616BDvs4RIL.jpg,16 inch
91119,616BDvs4RIL.jpg,15 centimetre
91120,616BK-yNdrL.jpg,10 millimetre
91121,616BK-yNdrL.jpg,37 millimetre
91122,616BK-yNdrL.jpg,37 millimetre
91123,616BMDmzw9L.jpg,10 gram
91124,616BMKME4+L.jpg,10 gram
91125,616BPOelf5L.jpg,30 centimetre
91126,616BVxQccKL.jpg,5.9 centimetre
91127,616BWjpix4L.jpg,15 centimetre
91128,616BWjpix4L.jpg,31 centimetre
91129,616BWjpix4L.jpg,19 centimetre
91130,616BaEfMbNL.jpg,16 centimetre
91131,616Bduwlu-L.jpg,4 
91132,616Bduwlu-L.jpg,6 
91133,616BeaiSvHL.jpg,5 .
91134,616Bk4rKaJL.jpg,75 centimetre
91135,616BoHNMoAL.jpg,45
91136,616BoHNMoAL.jpg,45
91137,616BqYhj7BL.jpg,6.5 centimetre
91138,616Br0ifNyL.jpg,2.7 inch
91139,616Br0ifNyL.jpg,2.7 inch
91140,616BsviueaL.jpg,3 .
91141,616BsviueaL.jpg,3 .
91142,616C3vNqOGL.jpg,10
91143,616C3vNqOGL.jpg,8 centimetre
91144,616C7cTWQ6L.jpg,10 gram
91145,616C7cTWQ6L.jpg,10
91146,616C7cTWQ6L.jpg,10
91147,616CN1l0n+L.jpg,200 centimetre
91148,616CQ4HXfbL.jpg,23 .
91149,616CT9TRhfL.jpg,0.6 millimetre
91150,616CYbHzkzL.jpg,9.5 centimetre
91151,616CYbHzkzL.jpg,9.5 centimetre
91152,616CcQV7q1L.jpg,23
91153,616Cr26Ym4L.jpg,33.8 inch
91154,616Cr26Ym4L.jpg,33 .
91155,616Cs0LldLL.jpg,25
91156,616Cs0LldLL.jpg,3.5 inch
91157,616Csaty5qL.jpg,48 centimetre
91158,616Csaty5qL.jpg,31.5 centimetre
91159,616CuQSfEeL.jpg,10 m
91160,616CwnSRvgL.jpg,3.5 inch
91161,616CxgVEmhL.jpg,10 gram
91162,616CxgVEmhL.jpg,10 gram
91163,616D9B5t6AL.jpg,1.4 inch
91164,616D9oPRwDS.jpg,52
91165,616D9oPRwDS.jpg,28
91166,616DAgf+bpL.jpg,4 '
91167,616DAgf+bpL.jpg,4 '
91168,616DIZizNiL.jpg,10.5 inch
91169,616DKOPuCwL.jpg,13 inch
91170,616DRjAUHJL.jpg,10 gram
91171,616DRjAUHJL.jpg,10 gram
91172,616DTiy6sYL.jpg,2.36 inch
91173,616DTiy6sYL.jpg,2.36 inch
91174,616DTiy6sYL.jpg,2.36 inch
91175,616DWg16Q4L.jpg,5 -
91176,616DWg16Q4L.jpg,5 -
91177,616DY1F3krL.jpg,38.4 inches
91178,616DZxrwQ5L.jpg,3.9 in/
91179,616DePM6olL.jpg,72 inch
91180,616DePM6olL.jpg,7.9 m
91181,616Djx8RRhL.jpg,32 millimetre
91182,616Dn-Q56yL.jpg,15.75 inch
91183,616DsP1neSL.jpg,10 centimetre
91184,616Dt43HeyL.jpg,80 centimetre
91185,616Dt43HeyL.jpg,80 centimetre
91186,616Du-x15dL.jpg,60 millimetre
91187,616Du-x15dL.jpg,60 millimetre
91188,616Dy4pHDUL.jpg,37 inch
91189,616DzIdiSrL.jpg,3.25 inch
91190,616E+6Zq23L.jpg,34 inch
91191,616E1ZYr5bL.jpg,4.5 centimetre
91192,616E3ta--FL.jpg,20 .
91193,616E3ta--FL.jpg,9 .
91194,616E3ta--FL.jpg,20 .
91195,616EGJivdZL.jpg,12.1 ounce
91196,616EGNR7puL.jpg,35 centimetre
91197,616EGNR7puL.jpg,14
91198,616EJQsfvzL.jpg,1 .
91199,616EJQsfvzL.jpg,9 centimetre
