index,product_id,prediction
11700,41ZNWGhsmIL.jpg,3.5 in /
11701,41ZNuM1tDjL.jpg,2.6 kilogram
11702,41ZOe5g4bOL.jpg,None
11703,41ZOe5g4bOL.jpg,120
11704,41ZOe5g4bOL.jpg,"The image does not provide information on the wattage of the device. Wattage is a measure of power, and in the context of an exhaust fan or air handling unit like this one, it would typically be specified in the product's technical specifications or documentation rather than directly visible on the unit itself."
11705,41ZOifOXqML.jpg,64 fl.oz
11706,41ZPAED1EoL.jpg,10
11707,41ZPAED1EoL.jpg,10 watt
11708,41ZQjxHZ+ML.jpg,2.2 ounce
11709,41ZRBilMwBL.jpg,6 centimetre
11710,41ZRBilMwBL.jpg,6
11711,41ZRBilMwBL.jpg,6
11712,41ZRD+uikzL.jpg,39.88 inch
11713,41ZRNtQo+AL.jpg,2.5 centimetre
11714,41ZRNtQo+AL.jpg,0.98 in/
11715,41ZRsvAicuS.jpg,105 centimetre
11716,41ZRtlAJAOL.jpg,24
11717,41ZRxAdEUHS.jpg,10 centimetre
11718,41ZRxAdEUHS.jpg,4 centimetre
11719,41ZS6BvLmoL.jpg,29 centimetre
11720,41ZSOSJLqGL.jpg,2.1 ounce
11721,41ZST-3e8rL.jpg,265 lbs
11722,41ZSbrzWZmL.jpg,48 millimetre
11723,41ZSbrzWZmL.jpg,12.6 millimetre
11724,41ZTD-nCyXL.jpg,9.5 centimetre
11725,41ZTG+touGL.jpg,2160 px
11726,41ZTG+touGL.jpg,2160 px
11727,41ZTG+touGL.jpg,2160 px
11728,41ZTOPx14vL.jpg,15
11729,41ZTOPx14vL.jpg,15
11730,41ZTPcegs6L.jpg,80 millimetre
11731,41ZTPcegs6L.jpg,80 millimetre
11732,41ZTYOpB6fL.jpg,330 millilitre
11733,41ZUPBE6KML.jpg,0.46 millimetre
11734,41ZUPBE6KML.jpg,0.46 millimetre
11735,41ZUPmuveRL.jpg,24 volt
11736,41ZUZ7FAdrL.jpg,150 gram
11737,41ZVd7YJE7L.jpg,8 fluid ounce
11738,41ZVdvjlSJL.jpg,2.75 inch
11739,41ZW-V-z2oL.jpg,48 ounce
11740,41ZWVzDbCNL.jpg,86 inch
11741,41ZWh69J-RL.jpg,15.4 centimetre
11742,41ZXUq9pQDL.jpg,3.34 in /
11743,41ZXUq9pQDL.jpg,2 .
11744,41ZXnAFEz3L.jpg,120 volt
11745,41ZXnAFEz3L.jpg,1300
11746,41ZXriZQdDL.jpg,"The depth of the object, as indicated by the measurement provided in the image, is 11.3 cm."
11747,41ZXriZQdDL.jpg,11.3 centimetre
11748,41ZYJUcsJvL.jpg,10 oz (
11749,41ZYUafsfNL.jpg,100 lbs
11750,41ZYUafsfNL.jpg,100 lbs
11751,41ZYhlTn1rL.jpg,4.9 inches
11752,41ZYngfsmNL.jpg,12 oz (
11753,41ZYvPROsWL.jpg,Approx. 11g
11754,41ZZyl+0I1L.jpg,76 centimetre
11755,41ZZyl+0I1L.jpg,76 centimetre
11756,41ZaF6TMPRL.jpg,10
11757,41Zac6WQYZL.jpg,12 volt
11758,41Zac6WQYZL.jpg,6 watt
11759,41ZarSJjvwS.jpg,24
11760,41ZarSJjvwS.jpg,24 inch
11761,41Zb7JXb6NL.jpg,11 centimetre
11762,41ZbTp5zSZL.jpg,120 centimetre
11763,41ZbrhDzkJL.jpg,21 centimetre
11764,41ZcTmXSKrL.jpg,22
11765,41ZcTmXSKrL.jpg,22
11766,41ZcToNnEuL.jpg,27.5 millimetre
11767,41Zcx7qp1lL.jpg,3 volt
11768,41ZdsdOeHML.jpg,15 centimetre
11769,41ZdsdOeHML.jpg,10 centimetre
11770,41Ze0X2gP6L.jpg,3 watt
11771,41Ze0X2gP6L.jpg,5 volt
11772,41Ze2r2B2hL.jpg,6.32 ft
11773,41Ze2r2B2hL.jpg,2.4 lbs
11774,41Ze2r2B2hL.jpg,40 watt
11775,41ZedFMGsCL.jpg,80 gram
11776,41ZerNQ7MFL.jpg,440 lbs
11777,41ZesO5RQ+L.jpg,1600 watt
11778,41ZfsEfnVvL.jpg,24.0 inch
11779,41ZgIHWSJ4L.jpg,36 -
11780,41ZgIHWSJ4L.jpg,36 -
11781,41ZgIHWSJ4L.jpg,110 -
11782,41ZgefJ7RuL.jpg,7.7 centimetre
11783,41ZgxYiO8FL.jpg,1.97 inch
11784,41ZgxYiO8FL.jpg,5 centimetre
11785,41Zh0dU35rL.jpg,40 centimetre
11786,41ZhOyHNoFL.jpg,132
11787,41Zi06-eXyS.jpg,6 centimetre
11788,41Zi06-eXyS.jpg,17 centimetre
11789,41Zi06-eXyS.jpg,17 centimetre
11790,41ZihAV7VhL.jpg,350 lbs
11791,41Zik4qBaOL.jpg,16.5 centimetre
11792,41Zik4qBaOL.jpg,8.5 centimetre
11793,41ZikDLkxUL.jpg,42 inch
11794,41Zj+mOKmBL.jpg,100 volt
11795,41ZjFKTO78L.jpg,16 lbs
11796,41ZjdRIx7ML.jpg,20 inch
11797,41ZjzohNIiL.jpg,120
11798,41ZkxZEFy-L.jpg,5.2 kilogram
11799,41ZlLaeWsEL.jpg,39 .
