index,product_id,prediction
22100,511XpSC-JzL.jpg,1.5 millimetre
22101,511XpyGVy4L.jpg,27 millimetre
22102,511XrsdRbqL.jpg,24 centimetre
22103,511XtK-6BPL.jpg,"<start of description>
The image is a promotional graphic for the ""IZEEKER GD800"" device, featuring six distinct sections with different icons and text. The top left shows a 4K UHD resolution with an urban landscape"
22104,511XwK-nntL.jpg,265 millimetre
22105,511Y4hIdMHL.jpg,80 centimetre
22106,511Y4hIdMHL.jpg,190 centimetre
22107,511YCq8DCWL.jpg,6 volt
22108,511YEZFFLrL.jpg,1800 watt
22109,511YLVxUnCS.jpg,0.9 inch
22110,511YLyFNaqL.jpg,40 watt
22111,511YLyFNaqL.jpg,100 -
22112,511YNVEhXyL.jpg,120 volt
22113,511YfJu2tOL.jpg,20 centimetre
22114,511YfJu2tOL.jpg,27 centimetre
22115,511YnPFn5AL.jpg,3.15 inch
22116,511YnPFn5AL.jpg,150 mm/
22117,511YoILM1FL.jpg,76 centimetre
22118,511Z9youbIL.jpg,10 .
22119,511ZHfEk90L.jpg,"<start of description> The image is a composite of four photographs, likely intended to illustrate a step-by-step process. It features a white toilet with a blue training pad in the bowl and an open lid. In the top left photo, there's a close-up of the training"
22120,511ZM08vYlL.jpg,9.5 centimetre
22121,511ZTyKUWHL.jpg,4 pound
22122,511ZU+EPmgL.jpg,1.3 pounds
22123,511ZU+EPmgL.jpg,1 .
22124,511ZWduJGPL.jpg,50 gram
22125,511Zcrj0WcL.jpg,1.2 volt
22126,511ZnjhcqfL.jpg,297 millimetre
22127,511ZvaNdSSL.jpg,4.6 inch
22128,511a3SNwjqL.jpg,16.5 centimetre
22129,511a3cL+FKL.jpg,15 .
22130,511a3cL+FKL.jpg,15.2 centimetre
22131,511a3cL+FKL.jpg,15 .
22132,511aKgwUj5L.jpg,32 centimetre
22133,511aKgwUj5L.jpg,39 centimetre
22134,511aMOjNh8L.jpg,36.1 centimetre
22135,511aMoopJsL.jpg,NET WT 12 OZ
22136,511aVPg2MGL.jpg,4 inches
22137,511aZMloXFL.jpg,21 centimetre
22138,511abxnHM-L.jpg,1000 watt
22139,511abxnHM-L.jpg,1000 watt
22140,511abxnHM-L.jpg,1000 watt
22141,511adLAV8IL.jpg,20 volt
22142,511aex9F7mL.jpg,5 .
22143,511azTj5FUL.jpg,60
22144,511azTj5FUL.jpg,60
22145,511b+Mbr4yL.jpg,0 .
22146,511b+Mbr4yL.jpg,20 watt
22147,511b+Mbr4yL.jpg,0 .
22148,511b7vNHxlL.jpg,6 ft
22149,511bL+es+8S.jpg,8.5 centimetre
22150,511c59xEZdL.jpg,240
22151,511c59xEZdL.jpg,240
22152,511c59xEZdL.jpg,20
22153,511cAyKSCwL.jpg,"The depth of the items in this image is not directly measurable as there are no units provided and the perspective does not allow for a clear determination of three-dimensional space. The dimensions given, such as ""6x20CM"" and ""6x150CM,"" suggest lengths rather than depths, indicating that these are likely measurements of flat objects or sections of cables. To accurately extract the depth from this image, one would need additional information or a different viewpoint that provides a sense of the item's volume or spatial extent."
22154,511cAyKSCwL.jpg,20
22155,511cBflBt3L.jpg,45 centimetre
22156,511cI-Qu4GL.jpg,9.84 inch
22157,511cI-Qu4GL.jpg,32 millimetre
22158,511cI-Qu4GL.jpg,32 millimetre
22159,511cQswr2GL.jpg,7.2 inches
22160,511cQswr2GL.jpg,7.2 inch
22161,511cZ8ZXDDL.jpg,3 inch
22162,511cZ8ZXDDL.jpg,8 .
22163,511cqIekuyL.jpg,3 .
22164,511cqIekuyL.jpg,10.3 centimetre
22165,511cvBTHtgL.jpg,9.5 centimetre
22166,511d79-LbdL.jpg,8 .
22167,511dB3AT9yL.jpg,44 centimetre
22168,511dExjcvdL.jpg,30 centimetre
22169,511dFlVJ1nL.jpg,27 centimetre
22170,511dVa5RPaL.jpg,15
22171,511dZVNf9dL.jpg,19
22172,511dZVNf9dL.jpg,19
22173,511dZVNf9dL.jpg,19
22174,511dbqDM53L.jpg,23.6 inch
22175,511dgUKqMOS.jpg,17 .
22176,511dgUKqMOS.jpg,4 cms
22177,511doGpMppL.jpg,27.5 centimetre
22178,511doGpMppL.jpg,8.5 centimetre
22179,511doGpMppL.jpg,8.5 centimetre
22180,511dyZatibL.jpg,26 millimetre
22181,511e+4T4tdL.jpg,2.75 inch
22182,511e+4T4tdL.jpg,2.75 inch
22183,511e+7eGl9L.jpg,28 inch
22184,511e14MglTL.jpg,5 .
22185,511e1swk1AS.jpg,5.5 centimetre
22186,511e1swk1AS.jpg,2.7 in/
22187,511e2dzgaFL.jpg,12 inch
22188,511e2dzgaFL.jpg,102 *
22189,511e7sD0hoL.jpg,AC 100V
22190,511e7sD0hoL.jpg,600 watt
22191,511eLPmfxkL.jpg,350 watt
22192,511eLPmfxkL.jpg,0.8 gal
22193,511eQ0Uio4L.jpg,6.4 centimetre
22194,511eTFEiKNL.jpg,12 volt
22195,511eTFEiKNL.jpg,6 watt
22196,511eTFEiKNL.jpg,400 lm
22197,511ee8SvalL.jpg,15 centimetre
22198,511ee8SvalL.jpg,13 centimetre
22199,511ek9TEHmL.jpg,2.2 lbs
