index,product_id,prediction
34600,51F9u6F9O2L.jpg,2 inch
34601,51F9u6F9O2L.jpg,20 inch
34602,51FAFYfRyeL.jpg,9 .
34603,51FAFYfRyeL.jpg,44 centimetre
34604,51FARdmbDUL.jpg,21 centimetre
34605,51FAUsxmXDL.jpg,12
34606,51FAUsxmXDL.jpg,12
34607,51FAUsxmXDL.jpg,19
34608,51FAWQiFGzL.jpg,72
34609,51FAYO7-ECL.jpg,12 volt
34610,51FAYO7-ECL.jpg,12 volt
34611,51FAaOCevTL.jpg,6 volt
34612,51FAdjazHaS.jpg,180
34613,51FAdjazHaS.jpg,180
34614,51FAdjazHaS.jpg,180
34615,51FAlIF-cQL.jpg,25 millimetre
34616,51FAlIF-cQL.jpg,13
34617,51FB5bfP+pL.jpg,29.5 inch
34618,51FBGJ7+pkL.jpg,146.5 centimetre
34619,51FBHnleC+L.jpg,34.25 inch
34620,51FBJX36E5L.jpg,10 millimetre
34621,51FBLvxKQjL.jpg,11 centimetre
34622,51FBLvxKQjL.jpg,15.5 centimetre
34623,51FBRXUabxL.jpg,29 .
34624,51FBRXUabxL.jpg,25 centimetre
34625,51FBTxCLLSL.jpg,75 gram
34626,51FBYoz8czL.jpg,23.5 centimetre
34627,51FBYoz8czL.jpg,11 centimetre
34628,51FBdyl6vdL.jpg,4 centimetre
34629,51FBdyl6vdL.jpg,4 centimetre
34630,51FBhulD1qL.jpg,90
34631,51FBl84K1yS.jpg,7 centimetre
34632,51FBl84K1yS.jpg,7
34633,51FBoUeyLDL.jpg,4.5 centimetre
34634,51FBoUeyLDL.jpg,4 .
34635,51FBqFJDMdL.jpg,16.9 inch
34636,51FBqFJDMdL.jpg,5.9 inch
34637,51FC1Pf+CRL.jpg,0.8 m
34638,51FC1Pf+CRL.jpg,1.3 m
34639,51FC8sDVpaL.jpg,5 centimetre
34640,51FC8sDVpaL.jpg,5 centimetre
34641,51FC8sDVpaL.jpg,5 centimetre
34642,51FCMyALUcL.jpg,6.5 centimetre
34643,51FCMyALUcL.jpg,15 centimetre
34644,51FCdycK9hL.jpg,32 inch
34645,51FCkYvBA6L.jpg,35
34646,51FCsu9HMyL.jpg,3 .
34647,51FCsu9HMyL.jpg,3 .
34648,51FCtskKZYL.jpg,50 centimetre
34649,51FCwcIh0xL.jpg,18.9 inch
34650,51FD0D7TXHS.jpg,18.5 millimetre
34651,51FD0D7TXHS.jpg,18.5 millimetre
34652,51FD2WlZQiL.jpg,2.75 in /
34653,51FDBTus1bL.jpg,5.80 lbs
34654,51FDLHWWJtL.jpg,2.55 inch
34655,51FDOv3R62L.jpg,.75
34656,51FDTyLic3L.jpg,5 volt
34657,51FDWFKA4rL.jpg,9.05 inch
34658,51FDWFKA4rL.jpg,9.05 inch
34659,51FDWFKA4rL.jpg,9.05 inch
34660,51FDYtK5euL.jpg,26 centimetre
34661,51FDYtK5euL.jpg,20 centimetre
34662,51FDa6tsYpL.jpg,46 millimetre
34663,51FDeXfy8fL.jpg,10 gram
34664,51FDvOkhd+L.jpg,151
34665,51FE+gd--gL.jpg,6 inch
34666,51FE+gd--gL.jpg,6 inch
34667,51FE5iY5pfL.jpg,14 centimetre
34668,51FE5iY5pfL.jpg,14 centimetre
34669,51FE5iY5pfL.jpg,14 centimetre
34670,51FE8DH+nkL.jpg,4.7 inch
34671,51FE8DH+nkL.jpg,4.7 inch
34672,51FELOug9SL.jpg,16000 rpm
34673,51FELOug9SL.jpg,10 volt
34674,51FELg5PQkL.jpg,34.5 millimetre
34675,51FELg5PQkL.jpg,39.85 millimetre
34676,51FEN-QbV8L.jpg,10 gram
34677,51FEU6apdwL.jpg,8.6 centimetre
34678,51FEU6apdwL.jpg,8.6 centimetre
34679,51FEeGXLQCS.jpg,6 centimetre
34680,51FEeb1Ar3L.jpg,18.5 centimetre
34681,51FEfG2eUWL.jpg,27 ounce
34682,51FEnydZSnL.jpg,10 gram
34683,51FEzJcazPL.jpg,12 inch
34684,51FEzJcazPL.jpg,10 gram
34685,51FF2D8GRFL.jpg,12 volt
34686,51FF2D8GRFL.jpg,0.25 a
34687,51FF9nQRl1L.jpg,4
34688,51FFYahQYlL.jpg,69.0 centimetre
34689,51FFYahQYlL.jpg,24.3 centimetre
34690,51FFaPbMbPL.jpg,6 centimetre
34691,51FFaPbMbPL.jpg,3 centimetre
34692,51FFguVR-WL.jpg,22 centimetre
34693,51FFguVR-WL.jpg,13 centimetre
34694,51FFovAPfBL.jpg,3 .
34695,51FFovAPfBL.jpg,12 in/
34696,51FFovAPfBL.jpg,3 .
34697,51FFp54tYFL.jpg,4.3 inch
34698,51FFp54tYFL.jpg,3 .
34699,51FFpJKoW5L.jpg,5 millimetre
