index,product_id,prediction
47200,51Sye6MeMOL.jpg,1500
47201,51Sye6MeMOL.jpg,1500 volt
47202,51SymVbGqKL.jpg,7.8 inch
47203,51SymVbGqKL.jpg,15 centimetre
47204,51SyvETZARL.jpg,41 centimetre
47205,51Sz6x4f3zL.jpg,11 centimetre
47206,51Sz7GJT0EL.jpg,15 .
47207,51Sz7GJT0EL.jpg,15.0 centimetre
47208,51SzAk0mDtL.jpg,36
47209,51SzDVVTH6L.jpg,135 centimetre
47210,51SzEK0vASL.jpg,0.7 ounce
47211,51SzPMNziWL.jpg,22
47212,51SzPMNziWL.jpg,22
47213,51SzqVKPH2L.jpg,72
47214,51SzsKRIocL.jpg,350 millimetre
47215,51SzsKRIocL.jpg,30 m
47216,51SzsKRIocL.jpg,20 centimetre
47217,51T+02kNe9L.jpg,10 centimetre
47218,51T+02kNe9L.jpg,10 centimetre
47219,51T+1oCkRhL.jpg,2.7 in /
47220,51T+Kqbv0KL.jpg,10 gram
47221,51T+KtUFnPL.jpg,32 centimetre
47222,51T+Se96uGL.jpg,10 gram
47223,51T+Se96uGL.jpg,12 volt
47224,51T+UpmhLML.jpg,30.6 millimetre
47225,51T+UpmhLML.jpg,10 gram
47226,51T+YVD2Y4L.jpg,0.6 inch
47227,51T+qR4meHL.jpg,65 centimetre
47228,51T+xAOVjML.jpg,22
47229,51T+xAOVjML.jpg,40
47230,51T-0kbBzbL.jpg,27 centimetre
47231,51T-0kbBzbL.jpg,4.5 centimetre
47232,51T-1L8MU+L.jpg,14.8 mm/
47233,51T-3qDaLEL.jpg,10 centimetre
47234,51T-3qDaLEL.jpg,80 millimetre
47235,51T-9wOyoJL.jpg,29
47236,51T-ER1auiL.jpg,15 centimetre
47237,51T-G8ZKgCL.jpg,34 inches
47238,51T-cQKatkL.jpg,30
47239,51T-mEiO3AL.jpg,1.26 inch
47240,51T-mEiO3AL.jpg,2.6 centimetre
47241,51T-mEiO3AL.jpg,12 centimetre
47242,51T-yfQxQML.jpg,160 centimetre
47243,51T043EvfuL.jpg,9 .
47244,51T043EvfuL.jpg,9 .
47245,51T043EvfuL.jpg,9 .
47246,51T09GdEHKL.jpg,45 centimetre
47247,51T09GdEHKL.jpg,45 centimetre
47248,51T09KleDCL.jpg,119.5 centimetre
47249,51T0DDN6N8L.jpg,1.65 inch
47250,51T0DDN6N8L.jpg,1.65 inch
47251,51T0F+ua2xL.jpg,6 .
47252,51T0F+ua2xL.jpg,4 .
47253,51T0H1mqK7L.jpg,20 centimetre
47254,51T0Rv8PvCL.jpg,22 centimetre
47255,51T0f3r9NNL.jpg,7.3 centimetre
47256,51T0jpR0PjL.jpg,14 centimetre
47257,51T0jpR0PjL.jpg,14 centimetre
47258,51T0nkj-UOL.jpg,10
47259,51T0nkj-UOL.jpg,10 centimetre
47260,51T0pjEA9xL.jpg,14.5 centimetre
47261,51T0psiRppL.jpg,94.2 centimetre
47262,51T0qDEn-FL.jpg,39.5 centimetre
47263,51T0t8f1XdL.jpg,16
47264,51T0t8f1XdL.jpg,11
47265,51T0t8f1XdL.jpg,6
47266,51T15KsRf4L.jpg,48 millimetre
47267,51T15KsRf4L.jpg,30 millimetre
47268,51T17eYrcYL.jpg,40.6 inches
47269,51T1E-nJR3L.jpg,5 centimetre
47270,51T1E-nJR3L.jpg,11.5 centimetre
47271,51T1E-nJR3L.jpg,5 centimetre
47272,51T1FMq73DL.jpg,7 centimetre
47273,51T1NO5uD3L.jpg,29.5 inch
47274,51T1Xr6R2WL.jpg,45 centimetre
47275,51T1r48ydxS.jpg,230 watt
47276,51T1r48ydxS.jpg,120 volt
47277,51T1r48ydxS.jpg,10 gram
47278,51T1wtsOioL.jpg,21 .
47279,51T1ybXfdcL.jpg,11 centimetre
47280,51T22jQTIrL.jpg,70 centimetre
47281,51T276+xz+L.jpg,8 centimetre
47282,51T2F89YfhL.jpg,30 cm(
47283,51T2F89YfhL.jpg,30 centimetre
47284,51T2IPzTM7L.jpg,6 centimetre
47285,51T2IPzTM7L.jpg,6 centimetre
47286,51T2SnyfL+L.jpg,950 gram
47287,51T2UFY95kL.jpg,7 centimetre
47288,51T2b7f5SJL.jpg,2.5 inch
47289,51T2dG5gXhL.jpg,140 centimetre
47290,51T2dG5gXhL.jpg,13 centimetre
47291,51T2tBSpmtL.jpg,10 gram
47292,51T34K49PvL.jpg,37 millimetre
47293,51T34K49PvL.jpg,37 millimetre
47294,51T34K49PvL.jpg,2.75 inch
47295,51T36KnXtnL.jpg,30 centimetre
47296,51T36KnXtnL.jpg,70
47297,51T38HTzIcL.jpg,285 gram
47298,51T3ER28pLL.jpg,9.5 inch
47299,51T3G9avcgL.jpg,81 centimetre
