index,product_id,prediction
27100,5172td5bagL.jpg,6 millimetre
27101,5172td5bagL.jpg,297 millimetre
27102,5173GwDcBKL.jpg,23
27103,5173GwDcBKL.jpg,23
27104,5173LK2N2jL.jpg,195
27105,5173N1OJ2dL.jpg,30 millimetre
27106,5173g09hZCL.jpg,30 centimetre
27107,5173g09hZCL.jpg,30 centimetre
27108,5173ktNZunS.jpg,9.6 inch
27109,5173lyF-3hL.jpg,70 centimetre
27110,51741aLuvSL.jpg,1 centimetre
27111,5174H2mlvhL.jpg,29 .
27112,5174H2mlvhL.jpg,39 .
27113,5174JBUbX0L.jpg,8 centimetre
27114,5174JBUbX0L.jpg,8 centimetre
27115,5174PNb6wjL.jpg,62 -
27116,5174PNb6wjL.jpg,35 centimetre
27117,5174nAlj-OL.jpg,17 .
27118,5174nAlj-OL.jpg,5.5 inch
27119,5174sHJDIfL.jpg,3.15 inch
27120,5175+Owl5uL.jpg,58
27121,517586BDrjL.jpg,10 kilogram
27122,5175D6J4FlL.jpg,17.3 centimetre
27123,5175EIxS-iL.jpg,260 gram
27124,5175FXkyMiL.jpg,20
27125,5175FXkyMiL.jpg,10 gram
27126,5175FXkyMiL.jpg,10 gram
27127,5175O4EB3iL.jpg,56 centimetre
27128,5175O4EB3iL.jpg,56 centimetre
27129,5175O4EB3iL.jpg,22 inch
27130,5175U0uO5SL.jpg,330
27131,5175hx3rxtL.jpg,5 .
27132,5175hx3rxtL.jpg,60 inch
27133,5175rikKymL.jpg,10 gram
27134,51761os9SAL.jpg,8 '
27135,51761os9SAL.jpg,1 .
27136,51764xXJHCL.jpg,18
27137,5176HKnawRL.jpg,92 centimetre
27138,5176UEYI4XL.jpg,30 centimetre
27139,5176hTqpV1L.jpg,35
27140,5176hTqpV1L.jpg,35
27141,5176vzHLwfL.jpg,12 volt
27142,51776YMxziL.jpg,96 millimetre
27143,51776YMxziL.jpg,18 millimetre
27144,51779aMnyLL.jpg,9 centimetre
27145,5177OPqSsJL.jpg,1.20 a
27146,5177OPqSsJL.jpg,24 volt
27147,5177PbmH6gL.jpg,9 centimetre
27148,5177PbmH6gL.jpg,3.54 inch
27149,5177PvafzlL.jpg,9 centimetre
27150,5177T4j29WL.jpg,245
27151,5177T4j29WL.jpg,600
27152,5177Xsx-DqL.jpg,13 centimetre
27153,5177YYIW6jL.jpg,7.5 centimetre
27154,5177YYIW6jL.jpg,2.96 inch
27155,5177YYIW6jL.jpg,2.96 inch
27156,5177Yc46wbL.jpg,6 .
27157,5177YyD8xYL.jpg,3 .
27158,5177YyD8xYL.jpg,4 .
27159,5177d3qPWFL.jpg,0.9 inch
27160,5177kNYv-AS.jpg,60
27161,5177l9bf5DL.jpg,10 .
27162,5177l9bf5DL.jpg,205 millimetre
27163,5177l9bf5DL.jpg,205 millimetre
27164,5177o61qJ0L.jpg,6.5 centimetre
27165,5177o61qJ0L.jpg,6.5 centimetre
27166,5177o61qJ0L.jpg,19.5 centimetre
27167,5177qmr2fsL.jpg,18.5 ounce
27168,5177zHtzJ1L.jpg,4.5 inch
27169,5177zHtzJ1L.jpg,4 .
27170,5177zHtzJ1L.jpg,4.5 inch
27171,517808W2NYL.jpg,10 gram
27172,51780VYec2L.jpg,35
27173,51785oUC8XL.jpg,72 centimetre
27174,51786f9uzhL.jpg,20 centimetre
27175,51786f9uzhL.jpg,20 centimetre
27176,517874Cd8GL.jpg,10 gram
27177,5178IdhFSZL.jpg,6.29 inch
27178,5178L7RJAVL.jpg,10 gram
27179,5178L7RJAVL.jpg,20 watt
27180,5178Uf-I29L.jpg,4 .
27181,5178Uf-I29L.jpg,12
27182,5178dmFFehL.jpg,30 centimetre
27183,5178hscDpXL.jpg,12 inch
27184,5178hscDpXL.jpg,57 centimetre
27185,5178iW9PsZL.jpg,11.8 inch
27186,5178iW9PsZL.jpg,7.9 inch
27187,5178yEPKKpS.jpg,40 centimetre
27188,5178zDqETAL.jpg,22
27189,51795hmJW5L.jpg,24 centimetre
27190,51796dL47VL.jpg,7.5 inch
27191,51796mtZsCL.jpg,10 gram
27192,51798S9GhlL.jpg,38.6 inch
27193,5179CLxPVgL.jpg,74 .
27194,5179CLxPVgL.jpg,35.4 inch
27195,5179CLxPVgL.jpg,2.03 m
27196,5179E+y+tiL.jpg,9 centimetre
27197,5179HRNOc-L.jpg,7.3 centimetre
27198,5179ICSTUCL.jpg,7 .
27199,5179XeB4TCL.jpg,4.72 inch
