index,product_id,prediction
27900,517uKZqgGCL.jpg,20 centimetre
27901,517uKZqgGCL.jpg,4.6 centimetre
27902,517uRGqFViL.jpg,208 gram
27903,517uRJRN7VL.jpg,11
27904,517ugUNRt6S.jpg,10 centimetre
27905,517umKKklrL.jpg,10 gram
27906,517v2QCunaL.jpg,110 millimetre
27907,517v2QCunaL.jpg,27 .
27908,517vFiUmC3L.jpg,23 centimetre
27909,517vOkN8lYL.jpg,6.3 inches
27910,517vP5IqukS.jpg,7 centimetre
27911,517vavqddxL.jpg,12.4 centimetre
27912,517vavqddxL.jpg,12.4 centimetre
27913,517vf-XmQ2L.jpg,10 gram
27914,517vlASBk5L.jpg,80 cm /
27915,517vtWKWJ8L.jpg,0.23 gram
27916,517w60-83GL.jpg,10.63 m
27917,517w8JRvfUL.jpg,28 centimetre
27918,517w8JRvfUL.jpg,19.5 centimetre
27919,517w8Tv7dPL.jpg,2.5 centimetre
27920,517w8Tv7dPL.jpg,2.5 centimetre
27921,517wC3G6LuS.jpg,27.2 gram
27922,517wETdJE1S.jpg,46.5 centimetre
27923,517wETdJE1S.jpg,18.3 inch
27924,517wETdJE1S.jpg,6.7 inch
27925,517wM06kc5L.jpg,1 .
27926,517wNbd8H4L.jpg,10 gram
27927,517wPaUrOwL.jpg,37 watts
27928,517wPaUrOwL.jpg,120 volt
27929,517wPaUrOwL.jpg,"2 ,"
27930,517wbjR7aVL.jpg,20 centimetre
27931,517wczcWtsL.jpg,10 kilogram
27932,517weJiZV-L.jpg,16 centimetre
27933,517weJiZV-L.jpg,6.3 inch
27934,517weJiZV-L.jpg,6.3 inch
27935,517werI16wL.jpg,6.0 centimetre
27936,517werI16wL.jpg,1.9 inch
27937,517wgIzNOXL.jpg,22
27938,517wgIzNOXL.jpg,22
27939,517wk7DW9gL.jpg,10 gram
27940,517wtjEaJHS.jpg,14
27941,517wtjEaJHS.jpg,14
27942,517wtjEaJHS.jpg,14
27943,517wz44+WDL.jpg,20.5 centimetre
27944,517x-cMDFsL.jpg,99 millimetre
27945,517xKDKcXUS.jpg,120 centimetre
27946,517xV7mAu6L.jpg,5 centimetre
27947,517xV7mAu6L.jpg,2 inch
27948,517xV7mAu6L.jpg,2 inch
27949,517xdRsqCdL.jpg,10 gram
27950,517xdRsqCdL.jpg,10 gram
27951,517xkfqP7JL.jpg,20 gram
27952,517y3Fx4GqL.jpg,57
27953,517y3Fx4GqL.jpg,57
27954,517yF9ZfUpL.jpg,30
27955,517yF9ZfUpL.jpg,44.45 millimetre
27956,517yIdNnKxL.jpg,12 .
27957,517yMm4D9YL.jpg,120 volt
27958,517yMm4D9YL.jpg,4500 cfm
27959,517yMm4D9YL.jpg,4500 cfm
27960,517yZUtN8AL.jpg,58
27961,517yZUtN8AL.jpg,58
27962,517yZUtN8AL.jpg,58
27963,517yasuWkJL.jpg,21 centimetre
27964,517yasuWkJL.jpg,21 centimetre
27965,517yqh4Y16L.jpg,16 .
27966,517yvmhC6NL.jpg,36
27967,517z0RWmX7L.jpg,30 .
27968,517z4i9YwKL.jpg,7 .
27969,517z4i9YwKL.jpg,7.5 centimetre
27970,517z5vGItfL.jpg,6.52 centimetre
27971,517z5vGItfL.jpg,6 .
27972,517zDX0qDPL.jpg,0.47 m
27973,517zDX0qDPL.jpg,0.47 m
27974,517zJgTeK9L.jpg,30
27975,517zLEcfGlL.jpg,12 volt
27976,517zLEcfGlL.jpg,12 volt
27977,517zLrhDmZL.jpg,2.8 inch
27978,517zLrhDmZL.jpg,2.8 inch
27979,517zR7eWKmL.jpg,28 centimetre
27980,517zR7eWKmL.jpg,10.2 inch
27981,517zfOmPV-S.jpg,18 centimetre
27982,517zrfeRp-L.jpg,100 centimetre
27983,517zrfeRp-L.jpg,60 centimetre
27984,517zrfeRp-L.jpg,10 centimetre
27985,518+1IrKkPL.jpg,81
27986,518+5HNOGvL.jpg,7 centimetre
27987,518+BhrRffL.jpg,3.9 in /
27988,518+BhrRffL.jpg,3.9 in /
27989,518+BhrRffL.jpg,9 .
27990,518+Bwru1XL.jpg,7.5 centimetre
27991,518+Bwru1XL.jpg,28 centimetre
27992,518+Bwru1XL.jpg,11 .
27993,518+JoCnuFL.jpg,29
27994,518+NTRyg7L.jpg,300 millimetre
27995,518+NTRyg7L.jpg,300 millimetre
27996,518+Qw8ui-L.jpg,21 centimetre
27997,518+VOlSqhL.jpg,38
27998,518+VOlSqhL.jpg,38
27999,518+YTas5pL.jpg,3.3 centimetre
